qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q118987757,"John Milton (1608–1674), Poet (copy after Cornelis Janssens van Ceulen)",,http://commons.wikimedia.org/wiki/Special:FilePath/Eleanor%20%28Winslow%29%20Baker%20%281637-1676%29%20-%20John%20Milton%20%281608%E2%80%931674%29%2C%20Poet%20%28copy%20after%20Cornelis%20Janssens%20van%20Ceulen%29%20-%2019%20-%20Christ%27s%20College.jpg,Elizabeth Gulland,Q21456893,female,,,,19,Christ's College,Christ's College,,portrait,,oil paint,49.4,39.7,F_246_Elizabeth_Gulland_John_Milton_16081674_Poet_copy_after_Cornelis_Janssens_van_Ceulen_undated.jpg,female_paintings\F_246_Elizabeth_Gulland_John_Milton_16081674_Poet_copy_after_Cornelis_Janssens_van_Ceulen_undated.jpg,"File:Eleanor (Winslow) Baker (1637-1676) - John Milton (1608–1674), Poet (copy after Cornelis Janssens van Ceulen) - 19 - Christ's College.jpg","<bdi><a href=""https://www.wikidata.org/wiki/Q21456893"" class=""extiw"" title=""d:Q21456893"">Eleanor (Winslow) Baker</a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/john-milton-16081674-poet-193605"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,928,1200,image/jpeg,6ff0c36c33236a344b84ac9d289dc99c491bbfd0
Q20539178,Ajax,,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Steuart%20Curry%20-%20Ajax%20-%20Smithsonian.jpg,Marguerite Dufay,Q3290532,female,,,,2001.95,Smithsonian American Art Museum,Smithsonian American Art Museum,1936,,,oil paint,36.25,48.25,F_247_Marguerite_Dufay_Ajax_1936.jpg,female_paintings\F_247_Marguerite_Dufay_Ajax_1936.jpg,File:John Steuart Curry - Ajax - Smithsonian.jpg,"<div class=""fn value"">
<a href=""https://en.wikipedia.org/wiki/John_Steuart_Curry"" class=""extiw"" title=""en:John Steuart Curry"">en:John Steuart Curry</a></div>",Public domain,,,"This file was provided to Wikimedia Commons by the <a href=""https://en.wikipedia.org/wiki/Smithsonian_American_Art_Museum"" class=""extiw"" title=""en:Smithsonian American Art Museum"">Smithsonian American Art Museum</a> as part of a <a href=""//commons.wikimedia.org/wiki/Commons:Smithsonian_American_Art_Museum"" title=""Commons:Smithsonian American Art Museum"">cooperation project</a>.",Public domain,2048,1532,image/jpeg,446e9fe0eebe2c7c4056d2408d223267dbbb6e4c
Q20772288,Storm Over Lake Otsego,,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Steuart%20Curry%20-%20Storm%20Over%20Lake%20Otsego%20-%2055.369%20-%20Museum%20of%20Fine%20Arts%20Boston.jpg,Marguerite Dufay,Q3290532,female,,,,55.369,Museum of Fine Arts Boston,Museum of Fine Arts Boston,1929,,,oil paint,101.92,127.63,F_248_Marguerite_Dufay_Storm_Over_Lake_Otsego_1929.jpg,female_paintings\F_248_Marguerite_Dufay_Storm_Over_Lake_Otsego_1929.jpg,File:John Steuart Curry - Storm Over Lake Otsego - 55.369 - Museum of Fine Arts Boston.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Steuart_Curry"" class=""extiw"" title=""w:en:John Steuart Curry""><span title=""American painter (1897-1946)"">John Steuart Curry</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.mfa.org/collections/object/storm-over-lake-otsego-33540"">https://www.mfa.org/collections/object/storm-over-lake-otsego-33540</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,1600,1282,image/jpeg,c64312f1bf1f4fc07235fc10202f6cd3396932f7
Q19914548,Wisconsin Landscape,,http://commons.wikimedia.org/wiki/Special:FilePath/Wisconsin%20Landscape%20MET%20ma42.154.jpg,Marguerite Dufay,Q3290532,female,,,,42.154,Metropolitan Museum of Art,Metropolitan Museum of Art,1938,landscape painting,,oil paint,106.7,213.4,F_249_Marguerite_Dufay_Wisconsin_Landscape_1938.jpg,female_paintings\F_249_Marguerite_Dufay_Wisconsin_Landscape_1938.jpg,File:Wisconsin Landscape MET ma42.154.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Steuart_Curry"" class=""extiw"" title=""w:en:John Steuart Curry""><span title=""American painter (1897-1946)"">John Steuart Curry</span></a></bdi>",CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,,"This file was donated to Wikimedia Commons as part of a project by the <a href=""//commons.wikimedia.org/wiki/Commons:Met"" title=""Commons:Met"">Metropolitan Museum of Art</a>. See the <a rel=""nofollow"" class=""external text"" href=""https://metmuseum.org/about-the-met/policies-and-documents/image-resources"">Image and Data Resources Open Access Policy</a>","Creative Commons Zero, Public Domain Dedication",1866,930,image/jpeg,f4c2cd6da100888c0b2d09e9c2115b939cbd2c3d
Q115803973,Freeing of the Slaves,,http://commons.wikimedia.org/wiki/Special:FilePath/Freeing%20of%20the%20Slaves%20-%20Curry.jpg,Marguerite Dufay,Q3290532,female,,,,,,University of Wisconsin–Madison,1942,,,,,,F_250_Marguerite_Dufay_Freeing_of_the_Slaves_1942.jpg,female_paintings\F_250_Marguerite_Dufay_Freeing_of_the_Slaves_1942.jpg,File:Freeing of the Slaves - Curry.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Steuart_Curry"" class=""extiw"" title=""w:en:John Steuart Curry""><span title=""American painter (1897-1946)"">John Steuart Curry</span></a></bdi>",Public domain,,,"panoramic photo by Robin Davies, according to Law Library <a rel=""nofollow"" class=""external text"" href=""http://library.law.wisc.edu/about/information/tour/mural.html"">website</a>",Public domain,2048,754,image/jpeg,65d7e32d74ef581008481ea3d3bf023d63698c2f
Q37832675,The Line Storm,,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Steuart%20Curry%20-%20The%20Line%20Storm.jpg,Marguerite Dufay,Q3290532,female,,,,,http://www.wikidata.org/.well-known/genid/031656d2c4829174572b7329b01735ab,,1934,,,panel,,,F_251_Marguerite_Dufay_The_Line_Storm_1934.jpg,female_paintings\F_251_Marguerite_Dufay_The_Line_Storm_1934.jpg,File:John Steuart Curry - The Line Storm.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Steuart_Curry"" class=""extiw"" title=""w:en:John Steuart Curry""><span title=""American painter (1897-1946)"">John Steuart Curry</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span> photo of plate 142 from <i>A Treasury of Art Masterpieces</i> by Thomas Craven, 1939",Public domain,1429,901,image/jpeg,e9045ae694e731cb791865184d86c7f52a52781d
Q29468907,Baptism in Kansas,,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Steuart%20Curry%2C%20Baptism%20in%20Kansas%2C%201928%201%2015%2018%20-whitneymuseum%20%2840349039654%29.jpg,Marguerite Dufay,Q3290532,female,,,,31.159,Whitney Museum of American Art,Whitney Museum of American Art,1928,,,oil paint,102.2,127.6,F_252_Marguerite_Dufay_Baptism_in_Kansas_1928.jpg,female_paintings\F_252_Marguerite_Dufay_Baptism_in_Kansas_1928.jpg,"File:John Steuart Curry, Baptism in Kansas, 1928 1 15 18 -whitneymuseum (40349039654).jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:John_Steuart_Curry"" class=""extiw"" title=""w:en:John Steuart Curry""><span title=""American painter (1897-1946)"">John Steuart Curry</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/clairity/40349039654/"">John Steuart Curry, Baptism in Kansas, 1928 1/15/18 #whitneymuseum</a>",Public domain,2048,1616,image/jpeg,24de344c332a6801bd0e68a6e9157a530fdbb831
Q125939461,"Erato, the Muse of Lyric Poetry with a Putto",,http://commons.wikimedia.org/wiki/Special:FilePath/Angelica%20Kauffmann%20-%20Erato%2C%20the%20Muse%20of%20Lyric%20Poetry%20with%20a%20Putto.jpg,Angelica Kauffmann,Q123098,female,,,,,,,1750,,,oil paint,94,111.8,F_253_Angelica_Kauffmann_Erato_the_Muse_of_Lyric_Poetry_with_a_Putto_1750.jpg,female_paintings\F_253_Angelica_Kauffmann_Erato_the_Muse_of_Lyric_Poetry_with_a_Putto_1750.jpg,"File:Angelica Kauffmann - Erato, the Muse of Lyric Poetry with a Putto.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<p><a href=""https://en.wikipedia.org/wiki/en:Bridgeman_Images"" class=""extiw"" title=""w:en:Bridgeman Images""><span title=""library"">Bridgeman Art Library</span></a>:  Object <a rel=""nofollow"" class=""external text"" href=""https://www.bridgemanimages.co.uk/en/asset/85461"">85461</a><br>
</p>
<a rel=""nofollow"" class=""external free"" href=""https://www.meisterdrucke.us/fine-art-prints/Angelica-Kauffmann/40287/Erato,-the-Muse-of-Lyric-Poetry-with-a-Putto.html"">https://www.meisterdrucke.us/fine-art-prints/Angelica-Kauffmann/40287/Erato,-the-Muse-of-Lyric-Poetry-with-a-Putto.html</a>",Public domain,972,1260,image/jpeg,d47867374e8be1dcd6c1005d4b28d8329102361e
Q122341110,Punishment of Cupid,,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Punishment%20of%20Cupid.jpg,Angelica Kauffmann,Q123098,female,,,,,,,1770,,,,,,F_254_Angelica_Kauffmann_Punishment_of_Cupid_1770.jpg,female_paintings\F_254_Angelica_Kauffmann_Punishment_of_Cupid_1770.jpg,File:The Punishment of Cupid.jpg,Angelica Kauffman (1741-1807),Public domain,,,"<p><a rel=""nofollow"" class=""external free"" href=""https://www.christies.com/lot/lot-5309083/?intObjectID=5309083&amp;lid=1"">https://www.christies.com/lot/lot-5309083/?intObjectID=5309083&amp;lid=1</a>
</p>
<a rel=""nofollow"" class=""external free"" href=""https://www.invaluable.com/auction-lot/angelica-kauffman-r-a-chur-graubuenden-1741-1807--65-c-1d75eeb5fa"">https://www.invaluable.com/auction-lot/angelica-kauffman-r-a-chur-graubuenden-1741-1807--65-c-1d75eeb5fa</a>",Public domain,750,757,image/jpeg,702f067a258e33b979346c1c1a60ccdaef953c49
Q119950831,Portrait of a Woman,,http://commons.wikimedia.org/wiki/Special:FilePath/Angelica%20Kauffmann%20%281741-1807%29%20-%20Portrait%20of%20a%20Woman%20-%20FAH1975.32%20-%20Brighton%20Museum%20%5E%20Art%20Gallery.jpg,Angelica Kauffmann,Q123098,female,,,,FAH1975.32,Brighton Museum & Art Gallery,Brighton Museum & Art Gallery,,portrait,,oil paint,168,118,F_255_Angelica_Kauffmann_Portrait_of_a_Woman_undated.jpg,female_paintings\F_255_Angelica_Kauffmann_Portrait_of_a_Woman_undated.jpg,File:Angelica Kauffmann (1741-1807) - Portrait of a Woman - FAH1975.32 - Brighton Museum ^ Art Gallery.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/portrait-of-a-woman-74974"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,829,1200,image/jpeg,2f4885c85175757351b154ab516cc9d81aa57e9c
Q126163689,"Portrait of Baroness von Bauer, half length, wearing a white, lace dress",,http://commons.wikimedia.org/wiki/Special:FilePath/Angelica%20Kauffmann%20Portrait%20of%20Baroness%20Von%20Bauer%2C%20half%20length%2C%20Wearing%20a%20White%2C%20Lace%20Dress.jpg,Angelica Kauffmann,Q123098,female,,,,,,,1786,portrait,,oil paint,,,F_256_Angelica_Kauffmann_Portrait_of_Baroness_von_Bauer_half_length_wearing_a_white_lace_dress_1786.jpg,female_paintings\F_256_Angelica_Kauffmann_Portrait_of_Baroness_von_Bauer_half_length_wearing_a_white_lace_dress_1786.jpg,"File:Angelica Kauffmann Portrait of Baroness Von Bauer, half length, Wearing a White, Lace Dress.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.sothebys.com"">Sotheby's</a>, Sale N08952 (New York, 2013-01-31–2013-02-01)",Public domain,1603,2000,image/jpeg,a60221e9c00d7fda221e7b29ce56012238e26ae8
Q123114958,Porträt von Krystyna Potocka beim Gießen des Grabes ihrer Mutter,,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Krystyna%20Potocka%20watering%20flowers%20on%20her%20mother%27s%20grave%20%281783-1784%29%20-%20Angelica%20Kauffmann%20%28Palace%20Museum%20in%20Wilan%C3%B3w%29.jpg,Angelica Kauffmann,Q123098,female,,,,Wil.1690,Palace Museum in Wilanów,Palace Museum in Wilanów,1780,portrait,,oil paint,155,113,F_257_Angelica_Kauffmann_Porträt_von_Krystyna_Potocka_beim_Gießen_des_Grabes_ihrer_Mutter_1780.jpg,female_paintings\F_257_Angelica_Kauffmann_Porträt_von_Krystyna_Potocka_beim_Gießen_des_Grabes_ihrer_Mutter_1780.jpg,File:Portrait of Krystyna Potocka watering flowers on her mother's grave (1783-1784) - Angelica Kauffmann (Palace Museum in Wilanów).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.facebook.com/wilanow/photos/a.133584053329452.16207.121203934567464/1382222351798943/?type=3&amp;theater"">www.facebook.com</a>",Public domain,819,1129,image/jpeg,08260fa5e95d535a044bbe2db33a883e6e7cab13
Q119729928,Penelope Mourning over the Bow of Odysseus,,http://commons.wikimedia.org/wiki/Special:FilePath/Angelica%20Kauffmann%20%281741-1807%29%20%28after%29%20-%20Penelope%20Mourning%20over%20the%20Bow%20of%20Odysseus%20-%20DH.27.2007%20-%20Dumfries%20House.jpg,Angelica Kauffmann,Q123098,female,,,,DH.27.2007,Dumfries House,Dumfries House,,,,copper,25.4,19.2,F_258_Angelica_Kauffmann_Penelope_Mourning_over_the_Bow_of_Odysseus_undated.jpg,female_paintings\F_258_Angelica_Kauffmann_Penelope_Mourning_over_the_Bow_of_Odysseus_undated.jpg,File:Angelica Kauffmann (1741-1807) (after) - Penelope Mourning over the Bow of Odysseus - DH.27.2007 - Dumfries House.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/penelope-mourning-over-the-bow-of-odysseus-207605"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,893,1200,image/jpeg,a63187f8067ced5dc799991296a7333132f74610
Q125940049,Q125940049,,http://commons.wikimedia.org/wiki/Special:FilePath/Angelika%20Kauffmann%20Portrait%20Franziska%20von%20Kaunitz-Rietberg%201805.jpg,Angelica Kauffmann,Q123098,female,,,,,,,1805,,,oil paint,76.8,65,F_259_Angelica_Kauffmann_Q125940049_1805.jpg,female_paintings\F_259_Angelica_Kauffmann_Q125940049_1805.jpg,File:Angelika Kauffmann Portrait Franziska von Kaunitz-Rietberg 1805.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Angelica_Kauffman"" class=""extiw"" title=""w:en:Angelica Kauffman""><span title=""Swiss artist (1741–1807)"">Angelica Kauffmann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.dorotheum.com"">Dorotheum</a>",Public domain,2048,2441,image/jpeg,efccc8854aa964c5b7643554595396c736871cf7
Q19967555,NY Central Park,,http://commons.wikimedia.org/wiki/Special:FilePath/NY%20Central%20Park.jpg,Soshana Afroyim,Q86861,female,,,,,,,1975,,,gouache paint,,,F_260_Soshana_Afroyim_NY_Central_Park_1975.jpg,female_paintings\F_260_Soshana_Afroyim_NY_Central_Park_1975.jpg,File:NY Central Park.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Soshana_Afroyim"" class=""extiw"" title=""w:en:Soshana Afroyim""><span title=""Austrian painter (1927–2015)"">Soshana Afroyim</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>",Public domain,448,600,image/jpeg,71a9f1365e0535e9988a6c32b2bf384392e64080
Q131004741,Selfportrait,,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%20H%C3%A9buterne%20-%20Autoportrait%20%28ca.%201917%29.jpg,Jeanne Hébuterne,Q235605,female,,,,,http://www.wikidata.org/.well-known/genid/0faf2449553a2dc18fac960f918f4257,,1917,self-portrait,,oil paint,44.5,30.5,F_261_Jeanne_Hébuterne_Selfportrait_1917.jpg,female_paintings\F_261_Jeanne_Hébuterne_Selfportrait_1917.jpg,File:Jeanne Hébuterne - Autoportrait (ca. 1917).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jeanne_H%C3%A9buterne"" class=""extiw"" title=""w:en:Jeanne Hébuterne""><span title=""French painter (1898–1920)"">Jeanne Hébuterne</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/Christie%27s"" class=""extiw"" title=""en:Christie's"">Christie's</a>, LotFinder:  entry  <a rel=""nofollow"" class=""external text"" href=""https://www.christies.com/LotFinder/lot_details.aspx?intObjectID=6164236"">6164236</a> (sale 15909, lot 154, Paris, 18 October 2018)",Public domain,1659,2444,image/jpeg,08fdc0d2cc2a434ab5b6c2f3955330a151a9b175
Q105826561,Self-portrait,,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%20H%C3%A9buterne%20-%20Autoportrait%20%281916%29.jpg,Jeanne Hébuterne,Q235605,female,,,,8797,Musée du Petit Palais,Musée du Petit Palais,1916,self-portrait,,cardboard,50,33.5,F_262_Jeanne_Hébuterne_Self-portrait_1916.jpg,female_paintings\F_262_Jeanne_Hébuterne_Self-portrait_1916.jpg,File:Jeanne Hébuterne - Autoportrait (1916).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jeanne_H%C3%A9buterne"" class=""extiw"" title=""w:en:Jeanne Hébuterne""><span title=""French painter (1898–1920)"">Jeanne Hébuterne</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://thearkofgrace.com/2012/12/12/jeanne-hebuterne/"">thearkofgrace.com</a>",Public domain,542,822,image/jpeg,d90feb611070d89f2fee303c4a16591b684601b7
Q130526922,Portrait of Chaïm Soutine,,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%20H%C3%A9buterne%20-%20Portrait%20de%20Cha%C3%AFm%20Soutine.jpg,Jeanne Hébuterne,Q235605,female,,,,CL1463,Mougins Museum of Classical Art,Mougins Museum of Classical Art,,portrait,,oil paint,73.4,54.5,F_263_Jeanne_Hébuterne_Portrait_of_Chaïm_Soutine_undated.jpg,female_paintings\F_263_Jeanne_Hébuterne_Portrait_of_Chaïm_Soutine_undated.jpg,File:Jeanne Hébuterne - Portrait de Chaïm Soutine.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jeanne_H%C3%A9buterne"" class=""extiw"" title=""w:en:Jeanne Hébuterne""><span title=""French painter (1898–1920)"">Jeanne Hébuterne</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/Christie%27s"" class=""extiw"" title=""en:Christie's"">Christie's</a>, LotFinder:  entry  <a rel=""nofollow"" class=""external text"" href=""https://www.christies.com/LotFinder/lot_details.aspx?intObjectID=5147360"">5147360</a> (sale 5535, lot 120, Paris, 2 December 2008)",Public domain,1214,1674,image/jpeg,b3efdf2f4674809b7160fa99842b34e110b6aca6
Q105828792,The red roofs,,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%20H%C3%A9buterne%20-%20Les%20toits%20Rouges%20%281916%29.jpg,Jeanne Hébuterne,Q235605,female,,,,,,,1916,,,oil paint,65.2,54,F_264_Jeanne_Hébuterne_The_red_roofs_1916.jpg,female_paintings\F_264_Jeanne_Hébuterne_The_red_roofs_1916.jpg,File:Jeanne Hébuterne - Les toits Rouges (1916).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jeanne_H%C3%A9buterne"" class=""extiw"" title=""w:en:Jeanne Hébuterne""><span title=""French painter (1898–1920)"">Jeanne Hébuterne</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/Christie%27s"" class=""extiw"" title=""en:Christie's"">Christie's</a>, LotFinder:  entry  <a rel=""nofollow"" class=""external text"" href=""https://www.christies.com/LotFinder/lot_details.aspx?intObjectID=5268412"">5268412</a> (sale 5583, lot 150, Paris, 1 December 2009, page no more available)",Public domain,969,1172,image/jpeg,972c05162db703922550bbd423554b8f3354a622
Q135325533,Selfportrait (1918),,http://commons.wikimedia.org/wiki/Special:FilePath/Jeanne-Hebuterne-Autoportrait.jpg,Jeanne Hébuterne,Q235605,female,,,,,,,,,,,,,F_265_Jeanne_Hébuterne_Selfportrait_1918_undated.jpg,female_paintings\F_265_Jeanne_Hébuterne_Selfportrait_1918_undated.jpg,File:Jeanne-Hebuterne-Autoportrait.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jeanne_H%C3%A9buterne"" class=""extiw"" title=""w:en:Jeanne Hébuterne""><span title=""French painter (1898–1920)"">Jeanne Hébuterne</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://puzzles-games.eu/puzzle-jeanne-hebuterne-autoportrait-and-cour-d'atelier-1216.html"">puzzles-games.eu</a>",Public domain,328,480,image/jpeg,8c53703d3b032c1bcc000988a5428310dabdb922
Q42034524,Self-Portrait with Silver Background,,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Schjerfbeck%20-%20Hopeataustainen%20omakuva%20%281915%29.jpg,Helene Schjerfbeck,Q236985,female,,,,303,Turku Art Museum,Turku Art Museum,1915,self-portrait,,watercolor paint,47,34.5,F_266_Helene_Schjerfbeck_Self-Portrait_with_Silver_Background_1915.jpg,female_paintings\F_266_Helene_Schjerfbeck_Self-Portrait_with_Silver_Background_1915.jpg,File:Helene Schjerfbeck - Hopeataustainen omakuva (1915).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Helene_Schjerfbeck"" class=""extiw"" title=""w:en:Helene Schjerfbeck""><span title=""Finland Swedish painter (1862-1946)"">Helene Schjerfbeck</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.turuntaidemuseo.fi/kuvat/sidebar/800162303.jpg"">http://www.turuntaidemuseo.fi/kuvat/sidebar/800162303.jpg</a>",Public domain,475,650,image/jpeg,a081ad4710ace4e56494d8a841bd0861c615e7dd
Q105923332,Fête juive,,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Schjerfbeck%20-%20F%C3%AAte%20Juive%20%28Feast%20of%20Tabernacles%29.jpg,Helene Schjerfbeck,Q236985,female,,,,G-2011-156,Signe and Ane Gyllenberg Foundation,Villa Gyllenberg,1883,,,oil paint,115.5,172,F_267_Helene_Schjerfbeck_Fête_juive_1883.jpg,female_paintings\F_267_Helene_Schjerfbeck_Fête_juive_1883.jpg,File:Helene Schjerfbeck - Fête Juive (Feast of Tabernacles).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Helene_Schjerfbeck"" class=""extiw"" title=""w:en:Helene Schjerfbeck""><span title=""Finland Swedish painter (1862-1946)"">Helene Schjerfbeck</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://taidesaatiot.fi/en/members/signe-and-ane-gyllenberg-foundation/"">https://taidesaatiot.fi/en/members/signe-and-ane-gyllenberg-foundation/</a> / Matias Uusikylä",Public domain,1800,1201,image/jpeg,a96c8f5c54cee66e7d3d192e9b3efb09496c5adf
Q106181404,Fragment,,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Schjerfbeck%20-%20Fragment.jpg,Helene Schjerfbeck,Q236985,female,,,,G-2011-162,Signe and Ane Gyllenberg Foundation,Villa Gyllenberg,1904,portrait,,oil paint,31.5,34,F_268_Helene_Schjerfbeck_Fragment_1904.jpg,female_paintings\F_268_Helene_Schjerfbeck_Fragment_1904.jpg,File:Helene Schjerfbeck - Fragment.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Helene_Schjerfbeck"" class=""extiw"" title=""w:en:Helene Schjerfbeck""><span title=""Finland Swedish painter (1862-1946)"">Helene Schjerfbeck</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://taidesaatiot.fi/en/members/signe-and-ane-gyllenberg-foundation/"">https://taidesaatiot.fi/en/members/signe-and-ane-gyllenberg-foundation/</a> / Matias Uusikylä",Public domain,1800,1725,image/jpeg,20e2d7e98d3b7c45cc0f4720374119b5d5ef5938
